ciBusinessName,ciFiscalCode,ptBusinessName,ptFiscalCode
ISTRUZIONE SECONDARIA SUPERIORE - I.T.P.A. E CORR.L.ESTERE-IPC,80101550129,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - II.SS 'F. RE CAPRIATA',81000810846,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - II.SS 'F. RE CAPRIATA',81000810846,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS 'DALLA CHIESA-SPINELLI',84009280037,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IIS 'DALLA CHIESA-SPINELLI',84009280037,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS 'LUIGI CASTIGLIONI',91001750156,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS 'MARZOLI' - PALAZZOLO S/O,91011920179,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS A. ZOLI,81000690677,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS BERTRAND RUSSELL,97270270156,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS CETRARO 'LC - IST. ARTE',86002330784,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS CODOGNO,82502220153,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS DUCA DEGLI ABRUZZI-PADOVA,80014540282,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS E.S.PICCOLOMINI,80008380521,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IIS E.S.PICCOLOMINI,80008380521,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS FAZZINI/MERCANTINI,91002030442,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS G MARCONI,91042100593,Ministero dell'istruzione e del merito,80185250588
Istruzione Secondaria Superiore - IIS I.Newton-Camposanpiero,92127840285,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS JACOPO DA MONTAGNANA,91000250281,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS L.B.ALBERTI-ABANO T.,80016340285,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS MARCHESI-PADOVA,80010680280,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS MEUCCI-CITTADELLA,81001410281,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS NERETO,91000080670,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS ROLANDO DA PIAZZOLA-PIAZZOLA S/B,92189730283,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS SELLA AALTO,97666960014,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IIS SELLA AALTO,97666960014,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS T.LUCREZIO CARO-CITTADELLA,81004050282,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IIS U.RUZZA-PADOVA,80014600284,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IISS 'ITIS L.DA VINCI-LICEO E. MAJORANA',93344890723,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IISS ITC DI VITTORIO-ITI LATTANZIO,97200390587,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IISS STENIO,96002330825,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IISS STENIO,96002330825,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IPSCT MINZONI GIUGLIANO,80101560631,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IPSCT MINZONI GIUGLIANO,80101560631,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IPSIA - NUORO - ' ALESSANDRO VOLTA ',80004670917,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IPSIA ARCIDOSSO - L.DA VINCI,80008280531,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IPSS LENTINI - L.S.EINSTEIN,90002460732,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IPSS LENTINI - L.S.EINSTEIN,90002460732,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IPSSA 'L. DE' MEDICI' OTTAVIANO,84007150638,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IPSSA 'L. DE' MEDICI' OTTAVIANO,84007150638,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS- AGOSTINELLI -CEGLIE M.,90015850747,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS- E. FERDINANDO - MESAGNE,91033020743,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS-V. LILLA - FRANCAVILLA F.,80001340746,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS ' SARTORI' LONIGO,95089660245,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'A. CHECCHI',91002540481,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS 'A. CHECCHI',91002540481,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'CASELLI',80008360523,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS 'CASELLI',80008360523,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'E. FERMI',92032080803,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'E. FERMI' MURO LUCANO,80005090768,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'E. SANTONI',80006470506,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS 'E. SANTONI',80006470506,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'E.BARSANTI',80001720459,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS 'E.BARSANTI',80001720459,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'ENZO FERRARI' CHIARAVALLE CENTRALE,85000530791,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'FERMI' CATANZARO,80003620798,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS 'FERMI' CATANZARO,80003620798,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'FERRINI-FRANZOSINI',84007960036,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'GIOVANNA DE NOBILI' CATANZARO,97061260796,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'GOBETTI',84008220034,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'L. LUZZATTI',94007900247,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'L.COSTANZO' DECOLLATURA,99000720799,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'LEONARDO DA VINCI' LAMEZIA TERME,92023460790,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'M.MONTESSORI- E. REPETTI',91002030459,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS 'M.MONTESSORI- E. REPETTI',91002030459,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'MADRE TERESA DI CALCUTTA',80005750841,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS 'MADRE TERESA DI CALCUTTA',80005750841,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'MARTINI' SCHIO,92002080247,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'N. PIZI' PALMI,91006650807,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'P. GOBETTI',91064440406,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS 'P. GOBETTI',91064440406,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'P.BELMESSERI',81001470459,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'P.SARPI',80016290936,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'PIETRO GIORDANI',80011950344,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'S. CECCATO' MONTECCHIO M.,90009240244,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'S.PERTINI',92019850467,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'S.PERTINI' AFRAGOLA,93005450635,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS 'S.PERTINI' AFRAGOLA,93005450635,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'U. MASOTTO',80020650240,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 'ZAPPA-FERMI',90008000342,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS 'ZAPPA-FERMI',90008000342,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS -G.SALVEMINI-FASANO -,81004750741,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS -L. DA VINCI - FASANO -,81001970748,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS -L. DA VINCI - FASANO -,81001970748,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS -L. PEPE - A.CALAMO- OSTUNI,81001850742,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS 25 APRILE,83501820019,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS A. MOTTI,80012710358,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS A. MOTTI,80012710358,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS A. OMODEO - MORTARA,83002310189,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS A. OMODEO - MORTARA,83002310189,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS A.DIAZ,84005230630,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS A.SCARPA,94071460268,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS A.V.OBICI,94071410263,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS ALESSANDRO VOLTA,80020290336,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS AMSICORA,91023720906,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS BACHMANN,93018010301,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS BALILLA PINCHETTI,92000460144,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS BENEDETTO RADICE,80021890878,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS BENVENUTO CELLINI,94076400483,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS BENVENUTO CELLINI,94076400483,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS BERTRAND RUSSELL,90001050351,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS BONSIGNORI,85001450171,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS C.COLOMBO,81004960290,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS CALVI - VOGHERA,95023560188,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS CALVI - VOGHERA,95023560188,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS CERLETTI,91022540263,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS CERLETTI,91022540263,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS DANTE ALIGHIERI,80004170314,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS DON G. COLLETTO,92003160824,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS E. TORRICELLI,90002460930,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS E.FERMI,91001430841,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS E.SANFELICE,83002190201,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS EINAUDI-CASAREGIS-GALILEI,95062570106,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS ENRICO MEDI,83001470877,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS F.BESTA,80017380264,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS F.BESTA,80017380264,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS F.BESTA,80121030151,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS F.SCO LA CAVA,90011420800,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS FILIPPO BRUNELLESCHI,81005960877,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS FRANCESCO CIUSA-NUORO,80006570917,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS G. B. VACCARINI,80009410871,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS G. B. VACCARINI,80009410871,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS G. DA VIGO,91012120100,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS G. LEOPARDI E. MAJORANA,80006380937,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS G. UGDULENA,87001110821,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS G. UGDULENA,87001110821,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS G.A. PUJATI,80009610934,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS G.GALILEI,80022630729,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS G.GREGGIATI,80024270201,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS G.RAINERI,80004680338,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS GIOVANNI BERTACCHI LECCO,83007020130,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS GIRIFALCO,98001020795,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS GIUSEPPE MARCHESINI,91007780934,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS GUGLIELMO MARCONI,00120940333,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS I.P.S.I.A.'SACCONI' ASCOLI PICENO,80002850446,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS I.T.C.G. G.MONACO DI POMPOSA,82004200380,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS I.T.C.G. G.MONACO DI POMPOSA,82004200380,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS IPSCT F. FLORA,80009070931,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS IPSIA L. ZANUSSI,80008290936,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS IRIS VERSARI,83010840151,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS ISA CONTI ELLER VAINICHER,81001050830,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS ITC E.ALESSANDRINI CON SEZ. ITI,91013980684,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS J. LINUSSIO,80027040304,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS L. DES AMBROIS,96024300012,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS LEON BATTISTA ALBERTI,97197310580,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS LEONARDO DA VINCI,94149320486,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS LEONARDO DA VINCI,94149320486,Numera Sistemi e Informatica SpA,1265230902
ISTRUZIONE SECONDARIA SUPERIORE - IS LEONARDO DA VINCI,81000970244,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS LEONARDO DA VINCI CIVITANOVA MARCHE,80006860433,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS LEOPOLDO PIRELLI,80211390580,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS LEVI,83005750266,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS LEVI,83005750266,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS LICEO SCIENTIFICO,95074590654,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS LICEO SCIENTIFICO,95074590654,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS LUIGI EINAUDI ALBERTO CECCHERELLI,81002090496,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS LUIGI EINAUDI ALBERTO CECCHERELLI,81002090496,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS MARCO CASAGRANDE,82004310262,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS MARCO CASAGRANDE,82004310262,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS MARISA BELLISARIO,91517590153,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS MATTEI,81002420339,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS MICHELE AMARI,83001130877,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS MICHELE AMARI,83001130877,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS NICCOLINI-PALLI,92069350491,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS NICCOLINI-PALLI,92069350491,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS PALLADIO,80011740265,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS PALLADIO,80011740265,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS PELLEGRINO ROSSI,80002110452,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS PIEDIMONTE MATESE,91000010610,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS POLISP. DON L. MILANI -GRAGNANO,90020780632,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS POLISP. DON L. MILANI -GRAGNANO,90020780632,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS RAPISARDI PATERNO',80012510873,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS RAPISARDI PATERNO',80012510873,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS SARTOR,00481450260,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS SERSALE -,97061370793,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS SPILIMBERGO,90000290933,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS TOMMASO FAZELLO,83001350848,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS UGO FOSCOLO,82002070843,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS UGO FOSCOLO,82002070843,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS V. MANZINI,94008390307,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS VALCERESIO,95044940120,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS VEN. IGNAZIO CAPIZZI,80011280874,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS VEN. IGNAZIO CAPIZZI,80011280874,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS VERDI,92016270263,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS VERDI,92016270263,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS VIA COPERNICO POMEZIA,97197220581,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - IS VIA COPERNICO POMEZIA,97197220581,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS VITTORIO EMANUELE II-RUFFINI,95062410105,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - IS VITTORIO V. CITTA' D.VITTORIA,84002190266,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - ISAAC NEWTON,80010300129,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - ISABELLA MORRA,80002560771,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - ISABELLA MORRA,80002560771,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - ISIS 'A. MALIGNANI' UDINE,00401740303,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - ISIS 'ANGELO VEGNI'- CAPEZZINE,80004850519,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - ISIS 'ANGELO VEGNI'- CAPEZZINE,80004850519,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - ISIS ANDREA PONTI,82007990128,ARGO SOFTWARE SRL,838520880
ISTRUZIONE SECONDARIA SUPERIORE - ISIS ANDREA PONTI,82007990128,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - ISIS BONALDO STRINGHER,80007940309,Ministero dell'istruzione e del merito,80185250588
ISTRUZIONE SECONDARIA SUPERIORE - ISIS F. DE SANCTIS NAPOLI,80030960639,Ministero dell'istruzione e del merito,80185250588
